TF,EDGE_TYPE,ANALYSIS,TARGET,Log2FC,Pvalue,analysis_id,gene_id,gene_name,ANALYSIS_CUTOFF,ANALYSIS_METHOD,CONTROL,DATA_SOURCE/PUBLICATION,DOI,EXPERIMENT_TYPE,GENOTYPE,GROWTH_MEDIUM,GROWTH_PERIOD_DAYS,TECHNOLOGY/METHOD,TISSUE/SAMPLE,TREATMENTS,TREATMENT_TIME
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT3G23990,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT3G28640,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT3G28930,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT3G42725,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT3G45420,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT3G49142,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT3G51230,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT3G51280,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT3G54000,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT3G57460,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT3G60120,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT4G00970,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT4G01720,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT4G02750,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT4G02800,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT4G02850,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT4G11400,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT4G11470,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT4G17500,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT4G19380,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT4G20000,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT4G20780,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT4G21400,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT4G21903,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT4G23610,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT4G24265,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT4G26660,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT4G31840,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT4G33070,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT4G33490,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT4G34770,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT4G35180,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT4G35380,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT4G36230,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT4G37022,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT4G37400,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT4G37490,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT5G02670,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT5G03620,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT5G03700,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT5G04250,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT5G05270,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT5G06150,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT5G06570,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT5G10400,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT5G14560,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT5G19410,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT5G23660,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT5G25090,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT5G25160,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT5G26920,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT5G36970,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT5G38300,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT5G40990,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT5G45700,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT5G47160,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT5G48310,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT5G53110,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT5G54190,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT5G56120,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT5G56960,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT5G60440,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT5G61790,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT5G62480,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT5G62630,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT5G64120,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G02320', '', '5e6aa676-c6ac-4fa0-82dc-ac0d0dd7464a')",in vitro:Bound:DAP,2745,AT5G65390,,,2745,AT5G02320,MYB3R-5,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT5G05410', '', '91da51c9-a9a7-4706-ada9-d3e3704fcc70')",Cells:Regulated:TARGET,2826,AT1G01340,0.602743794066679,0.000114076125961367,2826,AT5G05410,DREB2A,FDR<0.05,DESeq2,Empty Vector,This Work,,Expression,Col-0,1x MS w/ 1% sucrose,10 days,RNASeq,Root Protoplasts,Chx Dex,180 min
"('AT5G05410', '', '91da51c9-a9a7-4706-ada9-d3e3704fcc70')",Cells:Regulated:TARGET,2826,AT1G02360,-0.716871799225397,0.000100842372679362,2826,AT5G05410,DREB2A,FDR<0.05,DESeq2,Empty Vector,This Work,,Expression,Col-0,1x MS w/ 1% sucrose,10 days,RNASeq,Root Protoplasts,Chx Dex,180 min
"('AT5G05410', '', '91da51c9-a9a7-4706-ada9-d3e3704fcc70')",Cells:Regulated:TARGET,2826,AT1G06090,-0.809524992888508,0.0179370596642967,2826,AT5G05410,DREB2A,FDR<0.05,DESeq2,Empty Vector,This Work,,Expression,Col-0,1x MS w/ 1% sucrose,10 days,RNASeq,Root Protoplasts,Chx Dex,180 min
"('AT5G05410', '', '91da51c9-a9a7-4706-ada9-d3e3704fcc70')",Cells:Regulated:TARGET,2826,AT1G09950,1.7691802884932,1.2887451007932e-12,2826,AT5G05410,DREB2A,FDR<0.05,DESeq2,Empty Vector,This Work,,Expression,Col-0,1x MS w/ 1% sucrose,10 days,RNASeq,Root Protoplasts,Chx Dex,180 min
"('AT5G05410', '', '91da51c9-a9a7-4706-ada9-d3e3704fcc70')",Cells:Regulated:TARGET,2826,AT1G10040,-0.506125467101199,0.0111605255121262,2826,AT5G05410,DREB2A,FDR<0.05,DESeq2,Empty Vector,This Work,,Expression,Col-0,1x MS w/ 1% sucrose,10 days,RNASeq,Root Protoplasts,Chx Dex,180 min
"('AT5G05410', '', '91da51c9-a9a7-4706-ada9-d3e3704fcc70')",Cells:Regulated:TARGET,2826,AT1G11210,0.443709027949415,0.0192880375094885,2826,AT5G05410,DREB2A,FDR<0.05,DESeq2,Empty Vector,This Work,,Expression,Col-0,1x MS w/ 1% sucrose,10 days,RNASeq,Root Protoplasts,Chx Dex,180 min
"('AT5G05410', '', '91da51c9-a9a7-4706-ada9-d3e3704fcc70')",Cells:Regulated:TARGET,2826,AT1G14780,-0.355224416058174,0.0093754152332715,2826,AT5G05410,DREB2A,FDR<0.05,DESeq2,Empty Vector,This Work,,Expression,Col-0,1x MS w/ 1% sucrose,10 days,RNASeq,Root Protoplasts,Chx Dex,180 min
"('AT5G05410', '', '91da51c9-a9a7-4706-ada9-d3e3704fcc70')",Cells:Regulated:TARGET,2826,AT1G19396,1.5862138767108998,0.0252591167519886,2826,AT5G05410,DREB2A,FDR<0.05,DESeq2,Empty Vector,This Work,,Expression,Col-0,1x MS w/ 1% sucrose,10 days,RNASeq,Root Protoplasts,Chx Dex,180 min
"('AT5G05410', '', '91da51c9-a9a7-4706-ada9-d3e3704fcc70')",Cells:Regulated:TARGET,2826,AT1G21100,1.1374341671405201,3.98565494941138e-30,2826,AT5G05410,DREB2A,FDR<0.05,DESeq2,Empty Vector,This Work,,Expression,Col-0,1x MS w/ 1% sucrose,10 days,RNASeq,Root Protoplasts,Chx Dex,180 min
"('AT5G05410', '', '91da51c9-a9a7-4706-ada9-d3e3704fcc70')",Cells:Regulated:TARGET,2826,AT1G26410,-1.11444747454474,0.0474500084219121,2826,AT5G05410,DREB2A,FDR<0.05,DESeq2,Empty Vector,This Work,,Expression,Col-0,1x MS w/ 1% sucrose,10 days,RNASeq,Root Protoplasts,Chx Dex,180 min
"('AT5G05410', '', '91da51c9-a9a7-4706-ada9-d3e3704fcc70')",Cells:Regulated:TARGET,2826,AT1G26420,-0.9321490867559391,0.0375228659302733,2826,AT5G05410,DREB2A,FDR<0.05,DESeq2,Empty Vector,This Work,,Expression,Col-0,1x MS w/ 1% sucrose,10 days,RNASeq,Root Protoplasts,Chx Dex,180 min
"('AT5G05410', '', '91da51c9-a9a7-4706-ada9-d3e3704fcc70')",Cells:Regulated:TARGET,2826,AT1G29860,-0.7736810342977131,0.00185512681209,2826,AT5G05410,DREB2A,FDR<0.05,DESeq2,Empty Vector,This Work,,Expression,Col-0,1x MS w/ 1% sucrose,10 days,RNASeq,Root Protoplasts,Chx Dex,180 min
"('AT5G05410', '', '91da51c9-a9a7-4706-ada9-d3e3704fcc70')",Cells:Regulated:TARGET,2826,AT1G47560,-0.481433631264344,0.0250856170118372,2826,AT5G05410,DREB2A,FDR<0.05,DESeq2,Empty Vector,This Work,,Expression,Col-0,1x MS w/ 1% sucrose,10 days,RNASeq,Root Protoplasts,Chx Dex,180 min
"('AT5G05410', '', '91da51c9-a9a7-4706-ada9-d3e3704fcc70')",Cells:Regulated:TARGET,2826,AT1G51800,-1.16376637854913,2.06056449926998e-05,2826,AT5G05410,DREB2A,FDR<0.05,DESeq2,Empty Vector,This Work,,Expression,Col-0,1x MS w/ 1% sucrose,10 days,RNASeq,Root Protoplasts,Chx Dex,180 min
"('AT5G05410', '', '91da51c9-a9a7-4706-ada9-d3e3704fcc70')",Cells:Regulated:TARGET,2826,AT1G52200,-0.731126420024465,0.00645219247450773,2826,AT5G05410,DREB2A,FDR<0.05,DESeq2,Empty Vector,This Work,,Expression,Col-0,1x MS w/ 1% sucrose,10 days,RNASeq,Root Protoplasts,Chx Dex,180 min
"('AT5G05410', '', '91da51c9-a9a7-4706-ada9-d3e3704fcc70')",Cells:Regulated:TARGET,2826,AT1G52690,1.86101410501493,0.009404098275954991,2826,AT5G05410,DREB2A,FDR<0.05,DESeq2,Empty Vector,This Work,,Expression,Col-0,1x MS w/ 1% sucrose,10 days,RNASeq,Root Protoplasts,Chx Dex,180 min
"('AT5G05410', '', '91da51c9-a9a7-4706-ada9-d3e3704fcc70')",Cells:Regulated:TARGET,2826,AT1G52890,0.70620708113205,1.2187783517863998e-06,2826,AT5G05410,DREB2A,FDR<0.05,DESeq2,Empty Vector,This Work,,Expression,Col-0,1x MS w/ 1% sucrose,10 days,RNASeq,Root Protoplasts,Chx Dex,180 min
